Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
USA,CAN,10,20180108,10
USA,CHN,04,20180108,10
USA,CHN,05,20180108,4
USA,CHN,05,20180108,6
USA,CHN,17,20180108,3
USA,FRA,04,20180108,1
USA,FRA,04,20180108,2
USA,FRA,04,20180108,7
USA,HND,01,20180108,1
USA,HND,05,20180108,1
USA,USA,19,20180108,10
USA,PAK,01,20180108,5
USA,PAK,09,20180108,2
USA,PAK,13,20180108,1
USA,PAK,13,20180108,1
USA,PAK,16,20180108,4
USA,PAK,11,20180108,2
USA,PRK,13,20180108,4
USA,RUS,02,20180108,1
USA,RUS,04,20180108,1
USA,RUS,04,20180108,5
USA,RUS,04,20180108,2
USA,RUS,04,20180108,1
USA,RUS,05,20180108,4
USA,RUS,05,20180108,2
USA,RUS,05,20180108,2
USA,RUS,11,20180108,1
USA,RUS,11,20180108,3
USA,RUS,11,20180108,2
USA,RUS,17,20180108,1
USA,RUS,17,20180108,1
USA,UKR,11,20180108,1
USA,USA,02,20180108,2
USA,USA,05,20180108,1
USA,USA,01,20180108,6
USA,USA,01,20180108,4
USA,USA,04,20180108,8
USA,USA,04,20180108,4
USA,USA,11,20180108,6
USA,USA,11,20180108,4
USA,USA,05,20180108,2
USA,USA,05,20180108,2
USA,USA,01,20180108,2
USA,USA,01,20180108,2
USA,USA,01,20180108,1
USA,USA,01,20180108,1
USA,USA,02,20180108,1
USA,USA,03,20180108,4
USA,USA,04,20180108,1
USA,USA,05,20180108,2
USA,USA,16,20180108,1
USA,USA,03,20180108,5
USA,USA,03,20180108,2
USA,USA,01,20180108,1
USA,USA,04,20180108,1
USA,USA,04,20180108,9
USA,USA,05,20180108,2
USA,USA,05,20180108,8
USA,USA,05,20180108,1
USA,USA,04,20180108,8
USA,USA,04,20180108,4
USA,USA,08,20180108,10
USA,USA,05,20180108,2
USA,SWE,04,20180108,8
USA,USA,11,20180108,2
USA,AFR,13,20180108,3
USA,AFR,13,20180108,2
USA,PRT,01,20180108,2
USA,PRT,01,20180108,4
USA,RUS,05,20180108,2
USA,RUS,05,20180108,4
USA,USA,02,20180108,2
USA,USA,04,20180108,1
USA,USA,16,20180108,2
USA,USA,16,20180108,1
USA,NZL,03,20180108,2
USA,NZL,03,20180108,3
USA,NZL,03,20180108,1
USA,USA,11,20180108,2
USA,USA,04,20180108,4
USA,USA,04,20180108,1
USA,USA,04,20180108,2
USA,USA,04,20180108,5
USA,MYS,04,20180108,1
USA,MYS,04,20180108,5
USA,USA,03,20180108,7
USA,USA,04,20180108,2
USA,USA,04,20180108,2
USA,USA,04,20180108,6
USA,USA,04,20180108,1
USA,USA,04,20180108,2
USA,USA,04,20180108,5
UZB,AFG,04,20180108,1
UZB,AFG,04,20180108,1
VNM,VNM,02,20180108,1
AFR,EUR,04,20170108,2
AFR,EUR,04,20170108,2
AFR,EUR,04,20170108,6
BGD,MMR,04,20170108,10
EUR,AFR,04,20170108,2
EUR,AFR,04,20170108,2
EUR,AFR,04,20170108,6
MMR,BGD,04,20170108,10
USA,NGA,01,20170108,3
USA,NGA,01,20170108,4
FRA,FRA,04,20180101,26
FRA,FRA,04,20180101,2
AFG,CMR,19,20180108,3
AFG,CMR,19,20180108,1
AFG,CMR,19,20180108,1
AFG,USA,01,20180108,2
AFG,USA,01,20180108,2
AFG,USA,11,20180108,4
AFG,VNM,01,20180108,1
AFG,VNM,01,20180108,1
AFR,AFR,17,20180108,10
AFR,MYS,01,20180108,10
AUS,AUT,02,20180108,5
AUS,FRA,01,20180108,2
AUS,FRA,01,20180108,3
AUS,NZL,04,20180108,10
AUS,NZL,17,20180108,10
AUS,TWN,04,20180108,5
AUS,TWN,19,20180108,5
AUS,AUS,10,20180108,2
AUS,AUS,05,20180108,2
BGD,KOR,04,20180108,1
BGD,KOR,04,20180108,5
BGD,KOR,04,20180108,1
BGD,MMR,05,20180108,10
BGD,MMR,18,20180108,1
BHS,USA,04,20180108,8
BHS,USA,04,20180108,2
BRA,PHL,04,20180108,4
BRA,PHL,04,20180108,12
CAN,CAN,04,20180108,1
CAN,GBR,03,20180108,2
CAN,CAN,03,20180108,1
CAN,CAN,04,20180108,1
CHE,ESP,08,20180108,2
CHN,AUS,09,20180108,2
CHN,AUS,09,20180108,2
CHN,CHN,07,20180108,4
CHN,EUR,01,20180108,6
CHN,FRA,04,20180108,4
CHN,FRA,04,20180108,2
CHN,FRA,04,20180108,4
CHN,IRN,04,20180108,6
CHN,KOR,01,20180108,4
CHN,KOR,03,20180108,2
CHN,KOR,03,20180108,2
CHN,MYS,06,20180108,5
CHN,NZL,03,20180108,6
CHN,NZL,03,20180108,4
CHN,USA,01,20180108,2
CHN,LAO,05,20180108,1
COL,GUY,01,20180108,1
COL,GUY,01,20180108,1
CYP,TUR,04,20180108,2
CYP,TUR,04,20180108,1
DEU,GBR,05,20180108,7
DEU,GBR,05,20180108,2
DEU,GBR,05,20180108,1
DEU,TUR,07,20180108,2
DEU,TUR,07,20180108,2
DEU,TUR,07,20180108,8
DEU,TUR,07,20180108,8
DNK,ISL,04,20180108,10
ESP,USA,04,20180108,2
EUR,GBR,19,20180108,4
EUR,GBR,19,20180108,1
EUR,MMR,04,20180108,2
EUR,MMR,04,20180108,8
FRA,CHN,04,20180108,4
FRA,CHN,04,20180108,2
FRA,CHN,04,20180108,4
GBR,CAN,03,20180108,2
GBR,EUR,02,20180108,2
GBR,EUR,02,20180108,8
GBR,EUR,19,20180108,3
GBR,GBR,13,20180108,4
GBR,MMR,05,20180108,8
GBR,RUS,01,20180108,1
GBR,UGA,04,20180108,2
GBR,UGA,04,20180108,2
GBR,USA,05,20180108,10
GBR,GBR,03,20180108,4
GUY,BRA,17,20180108,3
GUY,BRA,17,20180108,1
HUN,CHN,01,20180108,3
HUN,CHN,01,20180108,3
HUN,HUN,01,20180108,2
HUN,HUN,01,20180108,2
HUN,HUN,01,20180108,2
IDN,IDN,18,20180108,40
IDN,THA,03,20180108,2
IDN,VNM,03,20180108,2
IDN,IDN,17,20180108,18
IDN,IDN,17,20180108,12
IDN,IDN,17,20180108,10
EUR,CHN,06,20180108,10
SEA,IND,17,20180108,5
SEA,MMR,17,20180108,5
WST,CHN,11,20180108,1
WST,CHN,11,20180108,4
IRL,USA,05,20180108,1
IRN,CHN,04,20180108,6
IRN,IRN,16,20180108,4
IRN,KOR,04,20180108,2
IRN,SYR,07,20180108,2
IRN,SYR,07,20180108,8
IRN,IRN,05,20180108,2
ISL,DNK,04,20180108,10
ISR,IRN,02,20180108,5
ISR,PSE,11,20180108,2
ISR,PSE,12,20180108,2
ISR,PSE,12,20180108,1
ISR,PSE,12,20180108,1
ITA,GBR,05,20180108,2
ITA,GBR,05,20180108,6
ITA,GBR,05,20180108,2
JPN,CHN,06,20180108,2
JPN,CHN,06,20180108,8
KEN,AFR,02,20180108,4
KEN,USA,04,20180108,2
KEN,USA,04,20180108,8
KOR,BGD,04,20180108,1
KOR,BGD,04,20180108,5
KOR,BGD,04,20180108,1
KOR,CHN,06,20180108,2
KOR,CHN,06,20180108,8
KOR,IRN,04,20180108,2
KOR,KOR,04,20180108,1
KOR,KOR,04,20180108,1
KOR,KOR,06,20180108,4
KOR,KOR,07,20180108,4
KOR,KOR,13,20180108,4
KOR,KOR,04,20180108,1
KOR,KOR,04,20180108,1
LAO,CHN,05,20180108,1
LAO,THA,01,20180108,2
LAO,THA,01,20180108,2
LAO,THA,04,20180108,4
LAO,USA,05,20180108,3
LAO,USA,05,20180108,2
LAO,THA,04,20180108,2
LAO,THA,04,20180108,4
LBY,NGA,04,20180108,1
LBY,NGA,04,20180108,4
LBY,USA,01,20180108,10
MAC,CHN,06,20180108,4
MAC,CHN,06,20180108,3
MAC,CHN,06,20180108,1
MDV,USA,01,20180108,4
MDV,USA,01,20180108,2
MMR,BGD,05,20180108,10
MMR,EUR,04,20180108,2
MMR,EUR,04,20180108,8
